month,partner,reer,log_reer,raw_partner_reer,raw_chn_reer,raw_partner_reer/raw_chn_reer,check (col. g - col. c)
2010M02,THA,0.939985534,-0.061890793,101.2445998,107.7086786,0.939985534,0
2010M03,THA,0.958463232,-0.042424077,103.0394934,107.5048995,0.958463232,0
2010M04,THA,0.95911684,-0.041742376,103.8256369,108.2512917,0.95911684,0
2010M05,THA,0.949687074,-0.051622744,105.1487351,110.7193496,0.949687074,0
2010M06,THA,0.947109118,-0.054340968,105.8981121,111.8119445,0.947109118,0
2010M07,THA,0.943483101,-0.058176825,104.3599569,110.6113684,0.943483101,0
2010M08,THA,0.962124418,-0.038611504,105.1823823,109.3230567,0.962124418,0
2010M09,THA,0.980774087,-0.019413134,107.3008355,109.4042317,0.980774087,0
2010M10,THA,0.994315841,-0.005700375,107.4658209,108.0801657,0.994315841,0
2010M11,THA,0.983072833,-0.017072069,108.1048529,109.9662703,0.983072833,0
2010M12,THA,0.979298905,-0.020918366,108.5967563,110.8923493,0.979298905,0
2011M01,THA,0.9570084,-0.04394311,106.0563917,110.8207532,0.9570084,0
2011M02,THA,0.947333831,-0.054103734,104.7066314,110.527702,0.947333831,0
2011M03,THA,0.953515986,-0.047599088,105.0873115,110.21033,0.953515986,0
2011M04,THA,0.964194874,-0.036461853,105.9229624,109.8563841,0.964194874,0
2011M05,THA,0.948853819,-0.052500529,104.6299671,110.2698488,0.948853819,0
2011M06,THA,0.930685835,-0.071833508,103.4941493,111.2020248,0.930685835,0
2011M07,THA,0.939537975,-0.062367041,104.6430225,111.3771079,0.939537975,0
2011M08,THA,0.939939176,-0.061940112,105.072302,111.7862781,0.939939176,0
2011M09,THA,0.915230078,-0.088579794,104.827073,114.5363068,0.915230078,0
2011M10,THA,0.898693321,-0.106813436,104.1661716,115.9084742,0.898693321,0
2011M11,THA,0.898511034,-0.107016292,104.6050212,116.420408,0.898511034,0
2011M12,THA,0.888449543,-0.118277422,104.3136471,117.410885,0.888449543,0
2012M01,THA,0.86990478,-0.139371522,102.9272819,118.3201705,0.86990478,0
2012M02,THA,0.902288063,-0.10282145,104.9266845,116.289563,0.902288063,0
2012M03,THA,0.900976012,-0.104276645,106.4990341,118.2040728,0.900976012,0
2012M04,THA,0.891329828,-0.115040743,105.539478,118.4067611,0.891329828,0
2012M05,THA,0.879001902,-0.128968217,104.9806503,119.4316531,0.879001902,0
2012M06,THA,0.874761456,-0.133804052,105.0698004,120.1125172,0.874761456,0
2012M07,THA,0.877676758,-0.13047691,105.4474371,120.1438185,0.877676758,0
2012M08,THA,0.886989868,-0.11992172,105.6971761,119.1639047,0.886989868,0
2012M09,THA,0.904222439,-0.100679888,106.2153666,117.4659708,0.904222439,0
2012M10,THA,0.911657874,-0.092490497,107.1994113,117.5873256,0.911657874,0
2012M11,THA,0.903081795,-0.101942148,107.6173103,119.1667365,0.903081795,0
2012M12,THA,0.907636484,-0.096911329,108.6043481,119.6562171,0.907636484,0
2013M01,THA,0.922228889,-0.080961834,111.5410021,120.9472002,0.922228889,0
2013M02,THA,0.928697799,-0.07397189,113.5897733,122.3108028,0.928697799,0
2013M03,THA,0.937479596,-0.064560286,116.1902941,123.939011,0.937479596,0
2013M04,THA,0.940891163,-0.060927807,118.2603411,125.6897139,0.940891163,0
2013M05,THA,0.912686769,-0.091362536,116.3694124,127.5020263,0.912686769,0
2013M06,THA,0.876620041,-0.131681629,111.905199,127.6553053,0.876620041,0
2013M07,THA,0.86951644,-0.139818038,111.8441622,128.6280018,0.86951644,0
2013M08,THA,0.854550292,-0.157179923,109.4485671,128.0773854,0.854550292,0
2013M09,THA,0.849275084,-0.163372136,109.1371341,128.506224,0.849275084,0
2013M10,THA,0.85883438,-0.152179181,109.676821,127.704274,0.85883438,0
2013M11,THA,0.847772408,-0.165143066,109.1837818,128.7890249,0.847772408,0
2013M12,THA,0.830518179,-0.185705461,107.6873723,129.662872,0.830518179,0
2014M01,THA,0.81433862,-0.205379004,106.5870273,130.8878452,0.81433862,0
2014M02,THA,0.825114148,-0.192233541,107.2933667,130.0345739,0.825114148,0
2014M03,THA,0.834186199,-0.181298641,107.7235851,129.1361392,0.834186199,0
2014M04,THA,0.8419082,-0.172084297,107.3940184,127.5602476,0.8419082,0
2014M05,THA,0.834552727,-0.180859354,106.4304655,127.5299476,0.834552727,0
2014M06,THA,0.83230209,-0.183559815,106.5351303,128.0005561,0.83230209,0
2014M07,THA,0.844588316,-0.16890597,107.9352196,127.79625,0.844588316,0
2014M08,THA,0.844483323,-0.169030291,108.7837776,128.8169637,0.844483323,0
2014M09,THA,0.83717889,-0.177717504,109.9747642,131.3635181,0.83717889,0
2014M10,THA,0.82511856,-0.192228194,110.1016817,133.4374077,0.82511856,0
2014M11,THA,0.816831057,-0.20232299,111.5735412,136.5931672,0.816831057,0
2014M12,THA,0.8068726,-0.214589492,112.5891405,139.5376923,0.8068726,0
2015M01,THA,0.809211488,-0.211694977,114.3585249,141.320936,0.809211488,0
2015M02,THA,0.810775148,-0.209764516,115.8270144,142.8596014,0.810775148,0
2015M03,THA,0.812266964,-0.207926219,117.5333923,144.697984,0.812266964,0
2015M04,THA,0.809675309,-0.211121965,116.9508833,144.4417064,0.809675309,0
2015M05,THA,0.780249047,-0.248142119,112.0487829,143.6064336,0.780249047,0
2015M06,THA,0.775517381,-0.254224884,112.4674512,145.0224764,0.775517381,0
2015M07,THA,0.75930216,-0.275355478,111.4436102,146.7710959,0.75930216,0
2015M08,THA,0.754508412,-0.281688852,108.7378124,144.1174289,0.754508412,0
2015M09,THA,0.7529738,-0.283724846,106.9878434,142.087073,0.7529738,0
2015M10,THA,0.75990638,-0.274560038,107.4659376,141.4199703,0.75990638,0
2015M11,THA,0.757151891,-0.278191397,108.637059,143.4811963,0.757151891,0
2015M12,THA,0.758463492,-0.276460613,107.7382582,142.0480476,0.758463492,0
2016M01,THA,0.768496953,-0.263318681,107.4808733,139.8585549,0.768496953,0
2016M02,THA,0.770877559,-0.260225726,107.869695,139.9310355,0.770877559,0
2016M03,THA,0.774109108,-0.256042449,107.8736929,139.3520523,0.774109108,0
2016M04,THA,0.774950542,-0.254956068,106.6296339,137.5954053,0.774950542,0
2016M05,THA,0.776520915,-0.252931702,106.1520862,136.7021598,0.776520915,0
2016M06,THA,0.787623249,-0.238735414,105.9064826,134.4633779,0.787623249,0
2016M07,THA,0.800796867,-0.222147963,106.4444377,132.9231446,0.800796867,0
2016M08,THA,0.80622962,-0.215386689,106.3274764,131.8823742,0.80622962,0
2016M09,THA,0.807716833,-0.213543736,106.4230555,131.7578775,0.807716833,0
2016M10,THA,0.810753079,-0.209791736,106.5207821,131.3849862,0.810753079,0
2016M11,THA,0.813205804,-0.20677106,107.5770329,132.2875862,0.813205804,0
2016M12,THA,0.816780466,-0.202384928,108.9789793,133.4250559,0.816780466,0
2017M01,THA,0.819850189,-0.198633652,109.5003295,133.5613885,0.819850189,0
2017M02,THA,0.837612232,-0.177200016,109.8672032,131.1671427,0.837612232,0
2017M03,THA,0.834967901,-0.180361997,109.6590161,131.3332117,0.834967901,0
2017M04,THA,0.841216976,-0.172905655,109.8743093,130.6135188,0.841216976,0
2017M05,THA,0.835933477,-0.179206242,109.2680333,130.7137904,0.835933477,0
2017M06,THA,0.836263648,-0.178811347,109.9479548,131.4752293,0.836263648,0
2017M07,THA,0.838682405,-0.175923184,110.2275169,131.4293899,0.838682405,0
2017M08,THA,0.837068469,-0.177849409,110.4669258,131.9688052,0.837068469,0
2017M09,THA,0.828787617,-0.187791348,110.5957105,133.4427642,0.828787617,0
2017M10,THA,0.832333939,-0.18352155,111.4987377,133.9591389,0.832333939,0
2017M11,THA,0.841226108,-0.172894799,112.4160111,133.6335261,0.841226108,0
2017M12,THA,0.84378528,-0.169857224,112.7608999,133.6369602,0.84378528,0
2018M01,THA,0.841448367,-0.172630626,113.2163651,134.5493908,0.841448367,0
2018M02,THA,0.833000419,-0.182721134,113.4844994,136.2358251,0.833000419,0
2018M03,THA,0.840636885,-0.173595478,114.0147399,135.6289998,0.840636885,0
2018M04,THA,0.836629707,-0.178373711,114.4595545,136.810292,0.836629707,0
2018M05,THA,0.830111441,-0.186195321,114.3844645,137.7941068,0.830111441,0
2018M06,THA,0.827024206,-0.189921315,113.3611328,137.0711183,0.827024206,0
2018M07,THA,0.837735456,-0.177052913,111.36208,132.932275,0.837735456,0
2018M08,THA,0.860567758,-0.150162924,112.8010112,131.0774314,0.860567758,0
2018M09,THA,0.871318045,-0.13774822,114.3779696,131.2700571,0.871318045,0
2018M10,THA,0.877460593,-0.130723233,114.4177086,130.3964071,0.877460593,0
2018M11,THA,0.872662137,-0.136206812,113.9580054,130.5866274,0.872662137,0
2018M12,THA,0.867455725,-0.142190806,114.2178696,131.6699704,0.867455725,0
2019M01,THA,0.878834192,-0.129159032,116.0626528,132.0643346,0.878834192,0
2019M02,THA,0.888116046,-0.118652862,118.5437572,133.4777789,0.888116046,0
2019M03,THA,0.872172726,-0.136767794,117.7187256,134.9718033,0.872172726,0
2019M04,THA,0.866654111,-0.143115331,117.4646844,135.5381379,0.866654111,0
2019M05,THA,0.886870771,-0.120056,118.2471906,133.3308014,0.886870771,0
2019M06,THA,0.905989235,-0.098727855,119.6140675,132.0259257,0.905989235,0
2019M07,THA,0.909834316,-0.094492766,120.7839044,132.7537359,0.909834316,0
2019M08,THA,0.929471456,-0.073139181,121.2013538,130.398145,0.929471456,0
2019M09,THA,0.938214568,-0.063776606,122.1793122,130.2253412,0.938214568,0
2019M10,THA,0.930263205,-0.072287717,122.2353199,131.39864,0.930263205,0
2019M11,THA,0.91991281,-0.083476385,122.3062824,132.9542116,0.91991281,0
2019M12,THA,0.923105686,-0.080011548,122.2046737,132.3842714,0.923105686,0
2008M01,VNM,1.001341183,0.001340284,100.8784298,100.7433145,1.001341183,0
2008M02,VNM,0.989588655,-0.010465922,101.9827151,103.0556631,0.989588655,0
2008M03,VNM,1.008943442,0.008903686,102.380327,101.4728109,1.008943442,0
2008M04,VNM,1.015876999,0.015752278,104.3263941,102.6958916,1.015876999,0
2008M05,VNM,1.048053953,0.046935066,108.4497159,103.4772262,1.048053953,0
2008M06,VNM,1.033630188,0.03307706,108.2066263,104.6860158,1.033630188,0
2008M07,VNM,1.02599756,0.025665369,107.3847813,104.6637784,1.02599756,0
2008M08,VNM,1.056200758,0.054678279,112.757802,106.7579257,1.056200758,0
2008M09,VNM,1.06622459,0.064123988,116.0967645,108.8858441,1.06622459,0
2008M10,VNM,1.079682266,0.0766668,121.3736574,112.4160887,1.079682266,0
2008M11,VNM,1.091442249,0.087499986,124.5879947,114.1498735,1.091442249,0
2008M12,VNM,1.077983568,0.075092229,119.8663108,111.1949332,1.077983568,0
2009M01,VNM,1.057219474,0.055642324,118.1395467,111.7455265,1.057219474,0
2009M02,VNM,1.06778782,0.06558905,121.1182274,113.429115,1.06778782,0
2009M03,VNM,1.060917599,0.059134193,122.0972318,115.0864421,1.060917599,0
2009M04,VNM,1.061433895,0.059620725,120.5023895,113.5279269,1.061433895,0
2009M05,VNM,1.057405435,0.055818205,117.1367811,110.7775479,1.057405435,0
2009M06,VNM,1.061286036,0.059481414,116.0334652,109.332886,1.061286036,0
2009M07,VNM,1.068630871,0.066378269,116.1941871,108.7318271,1.068630871,0
2009M08,VNM,1.069022975,0.066745124,115.5619886,108.1005659,1.069022975,0
2009M09,VNM,1.072341146,0.069844245,114.471219,106.7488825,1.072341146,0
2009M10,VNM,1.07835716,0.075438735,113.5657945,105.3137112,1.07835716,0
2009M11,VNM,1.071472968,0.069034307,112.3640267,104.8687462,1.071472968,0
2009M12,VNM,1.032638054,0.032116745,109.4292856,105.970611,1.032638054,0
2010M01,VNM,1.045891657,0.044869782,110.9945255,106.1243052,1.045891657,0
2010M02,VNM,1.036252695,0.035611028,111.6134085,107.7086786,1.036252695,0
2010M03,VNM,1.028064636,0.027678041,110.5219853,107.5048995,1.028064636,0
2010M04,VNM,1.023500874,0.02322898,110.7952917,108.2512917,1.023500874,0
2010M05,VNM,1.029914604,0.02947589,114.0314751,110.7193496,1.029914604,0
2010M06,VNM,1.037335111,0.036655031,115.9864558,111.8119445,1.037335111,0
2010M07,VNM,1.025128085,0.024817566,113.3908203,110.6113684,1.025128085,0
2010M08,VNM,1.017407288,0.017257517,111.2260747,109.3230567,1.017407288,0
2010M09,VNM,1.004007911,0.003999901,109.8427142,109.4042317,1.004007911,0
2010M10,VNM,0.992652501,-0.007374625,107.2860468,108.0801657,0.992652501,0
2010M11,VNM,0.99725522,-0.002748554,109.664437,109.9662703,0.99725522,0
2010M12,VNM,1.018427601,0.01825987,112.9358293,110.8923493,1.018427601,0
2011M01,VNM,1.018844438,0.018669081,112.909108,110.8207532,1.018844438,0
2011M02,VNM,0.949607768,-0.051706255,104.9579644,110.527702,0.949607768,0
2011M03,VNM,0.946690003,-0.054783586,104.3350177,110.21033,0.946690003,0
2011M04,VNM,0.963140145,-0.037556348,105.8070937,109.8563841,0.963140145,0
2011M05,VNM,0.977442427,-0.022815887,107.7824286,110.2698488,0.977442427,0
2011M06,VNM,0.982156332,-0.018004786,109.2177727,111.2020248,0.982156332,0
2011M07,VNM,0.990028976,-0.010021068,110.2665641,111.3771079,0.990028976,0
2011M08,VNM,0.990794341,-0.009248293,110.7572117,111.7862781,0.990794341,0
2011M09,VNM,0.995268428,-0.004742801,113.99437,114.5363068,0.995268428,0
2011M10,VNM,0.992371097,-0.007658152,115.0242197,115.9084742,0.992371097,0
2011M11,VNM,0.990207433,-0.00984083,115.2803534,116.420408,0.990207433,0
2011M12,VNM,0.996266696,-0.00374029,116.9725545,117.410885,0.996266696,0
2012M01,VNM,0.992062902,-0.007968764,117.3810516,118.3201705,0.992062902,0
2012M02,VNM,1.002225968,0.002223494,116.5484198,116.289563,1.002225968,0
2012M03,VNM,0.997180514,-0.002823468,117.8707981,118.2040728,0.997180514,0
2012M04,VNM,0.9955079,-0.00450222,117.874866,118.4067611,0.9955079,0
2012M05,VNM,1.000342714,0.000342655,119.472584,119.4316531,1.000342714,0
2012M06,VNM,1.007334113,0.007307349,120.993436,120.1125172,1.007334113,0
2012M07,VNM,1.006616877,0.006595082,120.9387953,120.1438185,1.006616877,0
2012M08,VNM,1.011819733,0.011750426,120.5723902,119.1639047,1.011819733,0
2012M09,VNM,1.026377446,0.02603556,120.564423,117.4659708,1.026377446,0
2012M10,VNM,1.029764408,0.029330046,121.0872428,117.5873256,1.029764408,0
2012M11,VNM,1.02788506,0.027503351,122.4897082,119.1667365,1.02788506,0
2012M12,VNM,1.023069318,0.022807244,122.4166044,119.6562171,1.023069318,0
2013M01,VNM,1.024185307,0.023897474,123.8723453,120.9472002,1.024185307,0
2013M02,VNM,1.027242075,0.026877614,125.6428029,122.3108028,1.027242075,0
2013M03,VNM,1.033096128,0.032560243,128.0409124,123.939011,1.033096128,0
2013M04,VNM,1.023727877,0.023450746,128.6720639,125.6897139,1.023727877,0
2013M05,VNM,1.017161117,0.017015528,129.6901035,127.5020263,1.017161117,0
2013M06,VNM,1.01206076,0.011988609,129.1949253,127.6553053,1.01206076,0
2013M07,VNM,1.00617616,0.006157166,129.4224289,128.6280018,1.00617616,0
2013M08,VNM,1.009550094,0.00950478,129.3005364,128.0773854,1.009550094,0
2013M09,VNM,1.008698115,0.008660504,129.6239859,128.506224,1.008698115,0
2013M10,VNM,1.004925848,0.004913756,128.3333259,127.704274,1.004925848,0
2013M11,VNM,1.00839801,0.008362943,129.8705964,128.7890249,1.00839801,0
2013M12,VNM,1.009617991,0.009572033,130.9099684,129.662872,1.009617991,0
2014M01,VNM,1.010195464,0.010143841,132.2223076,130.8878452,1.010195464,0
2014M02,VNM,1.013380859,0.013292126,131.7745482,130.0345739,1.013380859,0
2014M03,VNM,1.014513722,0.014409406,131.0103853,129.1361392,1.014513722,0
2014M04,VNM,1.021740372,0.02150742,130.3334548,127.5602476,1.021740372,0
2014M05,VNM,1.021650707,0.021419659,130.291061,127.5299476,1.021650707,0
2014M06,VNM,1.019564961,0.019376027,130.504882,128.0005561,1.019564961,0
2014M07,VNM,1.01856792,0.018397641,130.1691605,127.79625,1.01856792,0
2014M08,VNM,1.018586166,0.018415554,131.2111771,128.8169637,1.018586166,0
2014M09,VNM,1.020790937,0.020577755,134.0946887,131.3635181,1.020790937,0
2014M10,VNM,1.018809008,0.018634306,135.947233,133.4374077,1.018809008,0
2014M11,VNM,1.018139717,0.017977155,139.0709287,136.5931672,1.018139717,0
2014M12,VNM,1.012467378,0.0123903,141.2773614,139.5376923,1.012467378,0
2015M01,VNM,1.010378806,0.010325316,142.7876785,141.320936,1.010378806,0
2015M02,VNM,1.001449885,0.001448835,143.0667314,142.8596014,1.001449885,0
2015M03,VNM,1.012421242,0.012344731,146.4953128,144.697984,1.012421242,0
2015M04,VNM,1.011037194,0.010976729,146.0359376,144.4417064,1.011037194,0
2015M05,VNM,0.995949552,-0.004058673,143.0247633,143.6064336,0.995949552,0
2015M06,VNM,0.996763547,-0.003241702,144.553118,145.0224764,0.996763547,0
2015M07,VNM,0.993309942,-0.006712537,145.7891888,146.7710959,0.993309942,0
2015M08,VNM,1.014328635,0.01422695,146.1824349,144.1174289,1.014328635,0
2015M09,VNM,1.026574184,0.026227224,145.8629211,142.087073,1.026574184,0
2015M10,VNM,1.024074862,0.023789631,144.8246366,141.4199703,1.024074862,0
2015M11,VNM,1.02964302,0.02921216,147.7344122,143.4811963,1.02964302,0
2015M12,VNM,1.042047778,0.041187794,148.0208523,142.0480476,1.042047778,0
2016M01,VNM,1.065750351,0.063679106,149.0543039,139.8585549,1.065750351,0
2016M02,VNM,1.049686897,0.048491926,146.8837745,139.9310355,1.049686897,0
2016M03,VNM,1.050338473,0.049112467,146.3668219,139.3520523,1.050338473,0
2016M04,VNM,1.046815224,0.045752435,144.0369651,137.5954053,1.046815224,0
2016M05,VNM,1.063343278,0.06141798,145.3613228,136.7021598,1.063343278,0
2016M06,VNM,1.080059006,0.077015675,145.2283823,134.4633779,1.080059006,0
2016M07,VNM,1.097894538,0.093394289,145.9355943,132.9231446,1.097894538,0
2016M08,VNM,1.093187022,0.089097303,144.1720998,131.8823742,1.093187022,0
2016M09,VNM,1.095052539,0.090802343,144.2817983,131.7578775,1.095052539,0
2016M10,VNM,1.114350343,0.108271583,146.4089044,131.3849862,1.114350343,0
2016M11,VNM,1.129672078,0.121927394,149.4415924,132.2875862,1.129672078,0
2016M12,VNM,1.148083152,0.138093727,153.1830587,133.4250559,1.148083152,0
2017M01,VNM,1.140045237,0.131067943,152.2660247,133.5613885,1.140045237,0
2017M02,VNM,1.144072262,0.134594057,150.0646897,131.1671427,1.144072262,0
2017M03,VNM,1.143534479,0.134123886,150.1840559,131.3332117,1.143534479,0
2017M04,VNM,1.137539455,0.128867557,148.578031,130.6135188,1.137539455,0
2017M05,VNM,1.118392834,0.111892685,146.1893664,130.7137904,1.118392834,0
2017M06,VNM,1.098349862,0.093808928,144.4057999,131.4752293,1.098349862,0
2017M07,VNM,1.092271367,0.088259351,143.5565594,131.4293899,1.092271367,0
2017M08,VNM,1.079224136,0.07624239,142.4239198,131.9688052,1.079224136,0
2017M09,VNM,1.064252947,0.062273095,142.0168551,133.4427642,1.064252947,0
2017M10,VNM,1.073255835,0.070696865,143.7724275,133.9591389,1.073255835,0
2017M11,VNM,1.074375581,0.071739638,143.5725972,133.6335261,1.074375581,0
2017M12,VNM,1.069011189,0.066734099,142.8594057,133.6369602,1.069011189,0
2018M01,VNM,1.042349948,0.04147773,140.2475504,134.5493908,1.042349948,0
2018M02,VNM,1.020004782,0.019807316,138.961193,136.2358251,1.020004782,0
2018M03,VNM,1.022602949,0.022351287,138.6946152,135.6289998,1.022602949,0
2018M04,VNM,1.019518046,0.019330012,139.4805615,136.810292,1.019518046,0
2018M05,VNM,1.035651886,0.03503107,142.7067266,137.7941068,1.035651886,0
2018M06,VNM,1.055072097,0.053609103,144.6199122,137.0711183,1.055072097,0
2018M07,VNM,1.095233099,0.090967216,145.5918275,132.932275,1.095233099,0
2018M08,VNM,1.118943757,0.112385166,146.6682736,131.0774314,1.118943757,0
2018M09,VNM,1.119218806,0.112630947,146.9199166,131.2700571,1.119218806,0
2018M10,VNM,1.13602873,0.12753861,148.1340647,130.3964071,1.13602873,0
2018M11,VNM,1.135807497,0.127343849,148.3212703,130.5866274,1.135807497,0
2018M12,VNM,1.120260746,0.113561467,147.5046993,131.6699704,1.120260746,0
2019M01,VNM,1.101723931,0.096876163,145.4984379,132.0643346,1.101723931,0
2019M02,VNM,1.090597748,0.086725939,145.570565,133.4777789,1.090597748,0
2019M03,VNM,1.081772566,0.078600961,146.008794,134.9718033,1.081772566,0
2019M04,VNM,1.081499455,0.078348462,146.5844222,135.5381379,1.081499455,0
2019M05,VNM,1.106741594,0.101420197,147.5627437,133.3308014,1.106741594,0
2019M06,VNM,1.10748391,0.102090695,146.2165884,132.0259257,1.10748391,0
2019M07,VNM,1.102168029,0.097279176,146.3169233,132.7537359,1.102168029,0
2019M08,VNM,1.132325726,0.124273682,147.6531743,130.398145,1.132325726,0
2019M09,VNM,1.138484031,0.12969758,148.2594713,130.2253412,1.138484031,0
2019M10,VNM,1.128194646,0.120618697,148.2432421,131.39864,1.128194646,0
2019M11,VNM,1.121428177,0.114603031,149.0985992,132.9542116,1.121428177,0
2019M12,VNM,1.13525821,0.126860123,150.290331,132.3842714,1.13525821,0
